subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
84945,Q7L211,NCBIGene,UNIPROT,ABHD13,ABHDD_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25864,Q9BUJ0,NCBIGene,UNIPROT,ABHD14A,ABHEA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84836,Q96IU4,NCBIGene,UNIPROT,ABHD14B,ABHEB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7920,O95870,NCBIGene,UNIPROT,ABHD16A,ABHGA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140701,Q9H3Z7,NCBIGene,UNIPROT,ABHD16B,ABHGB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10006,Q8IZP0,NCBIGene,UNIPROT,ABI1,ABI1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10152,Q9NYB9,NCBIGene,UNIPROT,ABI2,ABI2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51225,Q9P2A4,NCBIGene,UNIPROT,ABI3,ABI3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54942,Q9NX38,NCBIGene,UNIPROT,ABITRAM,ABITM_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25,P00519,NCBIGene,UNIPROT,ABL1,ABL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27,P42684,NCBIGene,UNIPROT,ABL2,ABL2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3983,O14639,NCBIGene,UNIPROT,ABLIM1,ABLM1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84448,Q6H8Q1,NCBIGene,UNIPROT,ABLIM2,ABLM2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22885,O94929,NCBIGene,UNIPROT,ABLIM3,ABLM3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
58527,Q9P1F3,NCBIGene,UNIPROT,ABRACL,ABRAL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
137735,Q8N0Z2,NCBIGene,UNIPROT,ABRA,ABRA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84142,Q6UWZ7,NCBIGene,UNIPROT,ABRAXAS1,ABRX1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23172,Q15018,NCBIGene,UNIPROT,ABRAXAS2,ABRX2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29,Q12979,NCBIGene,UNIPROT,ABR,ABR_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29777,Q9ULW3,NCBIGene,UNIPROT,ABT1,ABT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80325,Q969K4,NCBIGene,UNIPROT,ABTB1,ABTB1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25841,Q8N961,NCBIGene,UNIPROT,ABTB2,ABTB2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
121551,A6QL63,NCBIGene,UNIPROT,ABTB3,ABTB3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
31,Q13085,NCBIGene,UNIPROT,ACACA,ACACA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
32,O00763,NCBIGene,UNIPROT,ACACB,ACACB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27034,Q9UKU7,NCBIGene,UNIPROT,ACAD8,ACAD8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
28976,Q9H845,NCBIGene,UNIPROT,ACAD9,ACAD9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
33,P28330,NCBIGene,UNIPROT,ACADL,ACADL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
34,P11310,NCBIGene,UNIPROT,ACADM,ACADM_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
35,P16219,NCBIGene,UNIPROT,ACADS,ACADS_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
37,P49748,NCBIGene,UNIPROT,ACADVL,ACADV_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9744,Q15027,NCBIGene,UNIPROT,ACAP1,ACAP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23527,Q15057,NCBIGene,UNIPROT,ACAP2,ACAP2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
116983,Q96P50,NCBIGene,UNIPROT,ACAP3,ACAP3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9197,O00400,NCBIGene,UNIPROT,SLC33A1,ACATN_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79777,Q8NC06,NCBIGene,UNIPROT,ACBD4,ACBD4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
91452,Q5T8D3,NCBIGene,UNIPROT,ACBD5,ACBD5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84320,Q9BR61,NCBIGene,UNIPROT,ACBD6,ACBD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
414149,Q8N6N7,NCBIGene,UNIPROT,ACBD7,ACBD7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23205,Q96GR2,NCBIGene,UNIPROT,ACSBG1,ACBG1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
81616,Q5FVE4,NCBIGene,UNIPROT,ACSBG2,ACBG2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1622,P07108,NCBIGene,UNIPROT,DBI,ACBP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80724,Q6JQN1,NCBIGene,UNIPROT,ACAD10,ACD10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84129,Q709F0,NCBIGene,UNIPROT,ACAD11,ACD11_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
36,P45954,NCBIGene,UNIPROT,ACADSB,ACDSB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
65057,Q96AP0,NCBIGene,UNIPROT,ACD,ACD_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
59272,Q9BYF1,NCBIGene,UNIPROT,ACE2,ACE2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
125981,Q8TDN7,NCBIGene,UNIPROT,ACER1,ACER1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
340485,Q5QJU3,NCBIGene,UNIPROT,ACER2,ACER2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55331,Q9NUN7,NCBIGene,UNIPROT,ACER3,ACER3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
43,P22303,NCBIGene,UNIPROT,ACHE,ACES_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1636,P12821,NCBIGene,UNIPROT,ACE,ACE_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57053,Q9GZZ6,NCBIGene,UNIPROT,CHRNA10,ACH10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1135,Q15822,NCBIGene,UNIPROT,CHRNA2,ACHA2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1136,P32297,NCBIGene,UNIPROT,CHRNA3,ACHA3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1137,P43681,NCBIGene,UNIPROT,CHRNA4,ACHA4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1138,P30532,NCBIGene,UNIPROT,CHRNA5,ACHA5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8973,Q15825,NCBIGene,UNIPROT,CHRNA6,ACHA6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1139,P36544,NCBIGene,UNIPROT,CHRNA7,ACHA7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
89832,P36544,NCBIGene,UNIPROT,CHRFAM7A,ACHA7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55584,Q9UGM1,NCBIGene,UNIPROT,CHRNA9,ACHA9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1134,P02708,NCBIGene,UNIPROT,CHRNA1,ACHA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1141,P17787,NCBIGene,UNIPROT,CHRNB2,ACHB2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1142,Q05901,NCBIGene,UNIPROT,CHRNB3,ACHB3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1143,P30926,NCBIGene,UNIPROT,CHRNB4,ACHB4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1140,P11230,NCBIGene,UNIPROT,CHRNB1,ACHB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1144,Q07001,NCBIGene,UNIPROT,CHRND,ACHD_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1145,Q04844,NCBIGene,UNIPROT,CHRNE,ACHE_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1146,P07510,NCBIGene,UNIPROT,CHRNG,ACHG_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22985,Q9UKV3,NCBIGene,UNIPROT,ACIN1,ACINU_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10188,Q07912,NCBIGene,UNIPROT,TNK2,ACK1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
134145,Q6P4H8,NCBIGene,UNIPROT,ATPSCKMT,ACKMT_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2532,Q16570,NCBIGene,UNIPROT,ACKR1,ACKR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1238,O00590,NCBIGene,UNIPROT,ACKR2,ACKR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57007,P25106,NCBIGene,UNIPROT,ACKR3,ACKR3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51554,Q9NPB9,NCBIGene,UNIPROT,ACKR4,ACKR4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
170487,Q5JWF8,NCBIGene,UNIPROT,ACTL10,ACL10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
86,O96019,NCBIGene,UNIPROT,ACTL6A,ACL6A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51412,O94805,NCBIGene,UNIPROT,ACTL6B,ACL6B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10881,Q9Y615,NCBIGene,UNIPROT,ACTL7A,ACL7A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10880,Q9Y614,NCBIGene,UNIPROT,ACTL7B,ACL7B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
47,P53396,NCBIGene,UNIPROT,ACLY,ACLY_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1128,P11229,NCBIGene,UNIPROT,CHRM1,ACM1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1129,P08172,NCBIGene,UNIPROT,CHRM2,ACM2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1131,P20309,NCBIGene,UNIPROT,CHRM3,ACM3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1132,P08173,NCBIGene,UNIPROT,CHRM4,ACM4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1133,P08912,NCBIGene,UNIPROT,CHRM5,ACM5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
130013,Q8TDX5,NCBIGene,UNIPROT,ACMSD,ACMSD_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26027,Q8WXI4,NCBIGene,UNIPROT,ACOT11,ACO11_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
134526,Q8WYK0,NCBIGene,UNIPROT,ACOT12,ACO12_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55856,Q9NPJ3,NCBIGene,UNIPROT,ACOT13,ACO13_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
48,P21399,NCBIGene,UNIPROT,ACO1,ACOHC_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
50,Q99798,NCBIGene,UNIPROT,ACO2,ACON_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
641371,Q86TX2,NCBIGene,UNIPROT,ACOT1,ACOT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10965,P49753,NCBIGene,UNIPROT,ACOT2,ACOT2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
122970,Q8N9L9,NCBIGene,UNIPROT,ACOT4,ACOT4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
641372,Q3I5F7,NCBIGene,UNIPROT,ACOT6,ACOT6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10005,O14734,NCBIGene,UNIPROT,ACOT8,ACOT8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23597,Q9Y305,NCBIGene,UNIPROT,ACOT9,ACOT9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51,Q15067,NCBIGene,UNIPROT,ACOX1,ACOX1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8309,Q99424,NCBIGene,UNIPROT,ACOX2,ACOX2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8310,O15254,NCBIGene,UNIPROT,ACOX3,ACOX3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55289,Q9NUZ1,NCBIGene,UNIPROT,ACOXL,ACOXL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
390928,Q6ZNF0,NCBIGene,UNIPROT,ACP7,ACP7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
327,P13798,NCBIGene,UNIPROT,APEH,ACPH_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4706,O14561,NCBIGene,UNIPROT,NDUFAB1,ACPM_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84519,Q8NEB7,NCBIGene,UNIPROT,ACRBP,ACRBP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
49,P10323,NCBIGene,UNIPROT,ACR,ACRO_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
123876,Q08AH3,NCBIGene,UNIPROT,ACSM2A,ACS2A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
348158,Q68CK6,NCBIGene,UNIPROT,ACSM2B,ACS2B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84532,Q9NUB1,NCBIGene,UNIPROT,ACSS1,ACS2L_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55902,Q9NR19,NCBIGene,UNIPROT,ACSS2,ACSA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80221,Q96CM8,NCBIGene,UNIPROT,ACSF2,ACSF2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
197322,Q4G176,NCBIGene,UNIPROT,ACSF3,ACSF3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
132949,Q4L235,NCBIGene,UNIPROT,AASDH,ACSF4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2180,P33121,NCBIGene,UNIPROT,ACSL1,ACSL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2181,O95573,NCBIGene,UNIPROT,ACSL3,ACSL3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2182,O60488,NCBIGene,UNIPROT,ACSL4,ACSL4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51703,Q9ULC5,NCBIGene,UNIPROT,ACSL5,ACSL5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23305,Q9UKU0,NCBIGene,UNIPROT,ACSL6,ACSL6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
116285,Q08AH1,NCBIGene,UNIPROT,ACSM1,ACSM1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6296,Q53FZ2,NCBIGene,UNIPROT,ACSM3,ACSM3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
341392,P0C7M7,NCBIGene,UNIPROT,ACSM4,ACSM4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54988,Q6NUN0,NCBIGene,UNIPROT,ACSM5,ACSM5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
142827,Q6P461,NCBIGene,UNIPROT,ACSM6,ACSM6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79611,Q9H6R3,NCBIGene,UNIPROT,ACSS3,ACSS3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
59,P62736,NCBIGene,UNIPROT,ACTA2,ACTA_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
345651,Q562R1,NCBIGene,UNIPROT,ACTBL2,ACTBL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
60,P60709,NCBIGene,UNIPROT,ACTB,ACTB_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
70,P68032,NCBIGene,UNIPROT,ACTC1,ACTC_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
71,P63261,NCBIGene,UNIPROT,ACTG1,ACTG_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4158,Q01718,NCBIGene,UNIPROT,MC2R,ACTHR_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
72,P63267,NCBIGene,UNIPROT,ACTG2,ACTH_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
81569,Q9H568,NCBIGene,UNIPROT,ACTL8,ACTL8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
284382,Q8TC94,NCBIGene,UNIPROT,ACTL9,ACTL9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
284325,Q5BKX5,NCBIGene,UNIPROT,ACTMAP,ACTMP_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
87,P12814,NCBIGene,UNIPROT,ACTN1,ACTN1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
88,P35609,NCBIGene,UNIPROT,ACTN2,ACTN2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
89,Q08043,NCBIGene,UNIPROT,ACTN3,ACTN3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
81,O43707,NCBIGene,UNIPROT,ACTN4,ACTN4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
58,P68133,NCBIGene,UNIPROT,ACTA1,ACTS_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
139741,Q8TDG2,NCBIGene,UNIPROT,ACTRT1,ACTT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140625,Q8TDY3,NCBIGene,UNIPROT,ACTRT2,ACTT2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84517,Q9BYD9,NCBIGene,UNIPROT,ACTRT3,ACTT3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10120,P42025,NCBIGene,UNIPROT,ACTR1B,ACTY_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10121,P61163,NCBIGene,UNIPROT,ACTR1A,ACTZ_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
91,P36896,NCBIGene,UNIPROT,ACVR1B,ACV1B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
130399,Q8NER5,NCBIGene,UNIPROT,ACVR1C,ACV1C_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
94,P37023,NCBIGene,UNIPROT,ACVRL1,ACVL1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
90,Q04771,NCBIGene,UNIPROT,ACVR1,ACVR1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
95,Q03154,NCBIGene,UNIPROT,ACY1,ACY1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
443,P45381,NCBIGene,UNIPROT,ASPA,ACY2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
91703,Q96HD9,NCBIGene,UNIPROT,ACY3,ACY3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
97,P07311,NCBIGene,UNIPROT,ACYP1,ACYP1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
98,P14621,NCBIGene,UNIPROT,ACYP2,ACYP2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
102,O14672,NCBIGene,UNIPROT,ADAM10,ADA10_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4185,O75078,NCBIGene,UNIPROT,ADAM11,ADA11_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8038,O43184,NCBIGene,UNIPROT,ADAM12,ADA12_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8751,Q13444,NCBIGene,UNIPROT,ADAM15,ADA15_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6868,P78536,NCBIGene,UNIPROT,ADAM17,ADA17_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8749,Q9Y3Q7,NCBIGene,UNIPROT,ADAM18,ADA18_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8728,Q9H013,NCBIGene,UNIPROT,ADAM19,ADA19_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
148,P35348,NCBIGene,UNIPROT,ADRA1A,ADA1A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
147,P35368,NCBIGene,UNIPROT,ADRA1B,ADA1B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
146,P25100,NCBIGene,UNIPROT,ADRA1D,ADA1D_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8748,O43506,NCBIGene,UNIPROT,ADAM20,ADA20_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8747,Q9UKJ8,NCBIGene,UNIPROT,ADAM21,ADA21_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53616,Q9P0K1,NCBIGene,UNIPROT,ADAM22,ADA22_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8745,O75077,NCBIGene,UNIPROT,ADAM23,ADA23_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10863,Q9UKQ2,NCBIGene,UNIPROT,ADAM28,ADA28_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11086,Q9UKF5,NCBIGene,UNIPROT,ADAM29,ADA29_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
150,P08913,NCBIGene,UNIPROT,ADRA2A,ADA2A_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
151,P18089,NCBIGene,UNIPROT,ADRA2B,ADA2B_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
152,P18825,NCBIGene,UNIPROT,ADRA2C,ADA2C_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51816,Q9NZK5,NCBIGene,UNIPROT,ADA2,ADA2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11085,Q9UKF2,NCBIGene,UNIPROT,ADAM30,ADA30_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
203102,Q8TC27,NCBIGene,UNIPROT,ADAM32,ADA32_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80332,Q9BZ11,NCBIGene,UNIPROT,ADAM33,ADA33_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
132612,Q96M93,NCBIGene,UNIPROT,ADAD1,ADAD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
161931,Q8NCV1,NCBIGene,UNIPROT,ADAD2,ADAD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
161823,Q6DHV7,NCBIGene,UNIPROT,ADAL,ADAL_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2515,Q99965,NCBIGene,UNIPROT,ADAM2,ADAM2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8756,Q9H2U9,NCBIGene,UNIPROT,ADAM7,ADAM7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
101,P78325,NCBIGene,UNIPROT,ADAM8,ADAM8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8754,Q13443,NCBIGene,UNIPROT,ADAM9,ADAM9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
